"","name","birthYear","birthDate","gender","birthplace","dates"
"215","Maurice Croghan","1914-01-01T00:00:00+02:00","1914-11-19","male","{Canada|Montreal|Quebec}",1914-11-19
"216","Neil Colville","1914-01-01T00:00:00+02:00","1914-08-04","male","{Alberta|Edmonton|Canada}",1914-08-04
"217","Nick Metz","1914-01-01T00:00:00+02:00","1914-02-16","","{Saskatchewan|Wilcox Saskatchewan|Canada}",1914-02-16
"218","Clarence Rost","1914-01-01T00:00:00+02:00","1914-03-09","male","{Manitoba|Winnipeg|Canada}",1914-03-09
"219","Kilby MacDonald","1914-01-01T00:00:00+02:00","1914-09-06","","{Ontario|Ottawa|Canada}",1914-09-06
"220","Paul Gauthier (ice hockey)","1915-01-01T00:00:00+02:00","1915-12-08","","{Manitoba|Winnipeg|Canada}",1915-12-08
"221","Pete Morin","1915-01-01T00:00:00+02:00","1915-12-08","","{Lachine Quebec|Canada|Quebec}",1915-12-08
"222","Mike McMahon Sr.","1915-01-01T00:00:00+02:00","1915-02-01","male","{Ontario|Brockville|Canada}",1915-02-01
"223","Larry Thibeault","1915-01-01T00:00:00+02:00","1915-10-02","male","{Ontario|Charleston Lake|Canada}",1915-10-02
"224","Joe Shack","1915-01-01T00:00:00+02:00","1915-12-08","","{Manitoba|Winnipeg|Canada}",1915-12-08
"225","Stuart Ernest Smith","1915-01-01T00:00:00+02:00","1915-09-25","male","{Manitoba|Canada|Basswood_Manitoba}",1915-09-25
"226","Muzz Patrick","1915-01-01T00:00:00+02:00","1915-06-28","","{British Columbia|Victoria British Columbia|Canada}",1915-06-28
"227","Bob Kirkpatrick","1915-01-01T00:00:00+02:00","1915-12-01","male","{Saskatchewan|Regina Saskatchewan|Canada}",1915-12-01
"228","Bobby Bauer","1915-01-01T00:00:00+02:00","1915-02-16","male","{Ontario|Waterloo Ontario|Canada}",1915-02-16
"229","Jimmy Fowler","1915-01-01T00:00:00+02:00","1915-04-06","male","{Ontario|Toronto|Canada}",1915-04-06
"230","Cliff Goupille","1915-01-01T00:00:00+02:00","1915-09-02","male","{Trois-Rivières|Canada|Quebec}",1915-09-02
"231","Carl Liscombe","1915-01-01T00:00:00+02:00","1915-05-17","male","{Ontario|Perth Ontario|Canada}",1915-05-17
"232","Jack Crawford (ice hockey)","1916-01-01T00:00:00+02:00","1916-10-26","male","{Ontario|Canada|West Perth Ontario}",1916-10-26
"233","Ernie Laforce","1916-01-01T00:00:00+02:00","1916-06-23","","{Canada|Montreal|Quebec}",1916-06-23
"234","Mac Colville","1916-01-01T00:00:00+02:00","1916-01-08","male","{Alberta|Edmonton|Canada}",1916-01-08
"235","Woody Dumart","1916-01-01T00:00:00+02:00","1916-12-23","male","{Ontario|Kitchener Ontario|Canada}",1916-12-23
"236","Pete Leswick","1916-01-01T00:00:00+02:00","1916-07-12","male","{Saskatchewan|Saskatoon|Canada}",1916-07-12
"237","Don Metz (ice hockey)","1916-01-01T00:00:00+02:00","1916-01-10","male","{Saskatchewan|Wilcox Saskatchewan|Canada}",1916-01-10
"238","Doug Bentley","1916-01-01T00:00:00+02:00","1916-09-03","","{Saskatchewan|Canada|Delisle Saskatchewan}",1916-09-03
"239","Roy Conacher","1916-01-01T00:00:00+02:00","1916-10-05","male","{Ontario|Toronto|Canada}",1916-10-05
"240","Joe Benoit","1916-01-01T00:00:00+02:00","1916-02-27","male","{Alberta|St. Albert Alberta|Canada}",1916-02-27
"241","Babe Pratt","1916-01-01T00:00:00+02:00","1916-01-07","male","{Manitoba|Canada|Stony Mountain Manitoba}",1916-01-07
"242","Al Carr","1916-01-01T00:00:00+02:00","1916-12-29","male","{Manitoba|Winnipeg|Canada}",1916-12-29
"243","Murray Armstrong","1916-01-01T00:00:00+02:00","1916-01-01","","{Saskatchewan|Regina Saskatchewan|Canada|Manor Saskatchewan}",1916-01-01
"244","Bill Allum","1916-01-01T00:00:00+02:00","1916-10-09","male","{Manitoba|Winnipeg|Canada}",1916-10-09
"245","Bill Dickie (ice hockey)","1916-01-01T00:00:00+02:00","1916-02-20","","{New Brunswick|Campbellton New Brunswick|Canada}",1916-02-20
"246","Bill Durnan","1916-01-01T00:00:00+02:00","1916-01-22","male","{Ontario|Toronto|Canada}",1916-01-22
"247","Bill Fraser (ice hockey)","1916-01-01T00:00:00+02:00","1916-01-31","male","{Manitoba|Winnipeg|Canada}",1916-01-31
"248","Buddy O'Connor","1916-01-01T00:00:00+02:00","1916-06-21","","{Canada|Montreal|Quebec}",1916-06-21
"249","Butch McDonald","1916-01-01T00:00:00+02:00","1916-11-21","male","{Saskatchewan|Canada|Assiniboia Saskatchewan}",1916-11-21
"250","Viv Allen","1916-01-01T00:00:00+02:00","1916-09-09","male","{New Brunswick|Canada|Bayfield New Brunswick}",1916-09-09
"251","Jimmy Orlando","1916-01-01T00:00:00+02:00","1916-02-27","","{Canada|Montreal|Quebec}",1916-02-27
"252","Leo Lamoureux","1916-01-01T00:00:00+02:00","1916-10-01","male","{Ontario|Espanola Ontario|Canada}",1916-10-01
"253","Frank Mailley","1916-01-01T00:00:00+02:00","1916-08-01","","{Lachine Quebec|Canada|Quebec}",1916-08-01
"254","Martin Zoborosky","1916-01-01T00:00:00+02:00","1916-11-12","","{Saskatchewan|Moose Jaw|Canada}",1916-11-12
"255","Nick Damore","1916-01-01T00:00:00+02:00","1916-07-10","","{Ontario|Niagara Falls Ontario|Canada}",1916-07-10
"256","Conrad Bourcier","1916-01-01T00:00:00+02:00","1916-05-28","male","{Canada|Montreal|Quebec}",1916-05-28
"257","Johnny Mowers","1916-01-01T00:00:00+02:00","1916-10-29","","{Ontario|Niagara Falls Ontario|Canada}",1916-10-29
"258","Jack Stewart (ice hockey)","1917-01-01T00:00:00+02:00","1917-05-06","male","{Manitoba|Canada|Pilot Mound Manitoba}",1917-05-06
"259","Lude Check","1917-01-01T00:00:00+02:00","1917-05-22","","{Manitoba|Brandon Manitoba|Canada}",1917-05-22
"260","Gus Giesebrecht","1917-01-01T00:00:00+02:00","1917-09-14","male","{Ontario|Pembroke Ontario|Canada}",1917-09-14
"261","Pete Langelle","1917-01-01T00:00:00+02:00","1917-11-04","male","{Manitoba|Winnipeg|Canada}",1917-11-04
"262","Stanford Smith","1917-01-01T00:00:00+02:00","1917-08-13","male","{British Columbia|Canada|Coal Creek British Columbia}",1917-08-13
"263","Steve Buzinski","1917-01-01T00:00:00+02:00","1917-10-15","","{Saskatchewan|Dunblane Saskatchewan|Canada}",1917-10-15
"264","Hazen McAndrew","1917-01-01T00:00:00+02:00","1917-08-07","male","{Yukon|Mayo Yukon|Canada}",1917-08-07
"265","Arch Wilder","1917-01-01T00:00:00+02:00","1917-04-30","","{Saskatchewan|Canada|Melville Saskatchewan}",1917-04-30
"266","Art Herchenratter","1917-01-01T00:00:00+02:00","1917-11-24","","{Ontario|Kitchener Ontario|Canada}",1917-11-24
"267","Oscar Aubuchon","1917-01-01T00:00:00+02:00","1917-01-01","male","{Saint-Hyacinthe Quebec|Canada|Quebec}",1917-01-01
"268","Red Hamill","1917-01-01T00:00:00+02:00","1917-01-11","male","{Ontario|Toronto|Canada}",1917-01-11
"269","Alf Pike","1917-01-01T00:00:00+02:00","1917-09-15","male","{Manitoba|Winnipeg|Canada}",1917-09-15
"270","Lloyd Ailsby","1917-01-01T00:00:00+02:00","1917-05-11","male","{Saskatchewan|Canada|Lac Pelletier No. 107 Saskatchewan}",1917-05-11
"271","Jack Dyte","1918-01-01T00:00:00+02:00","1918-10-13","","{Ontario|Temiskaming Shores|Canada}",1918-10-13
"272","Elmer Lach","1918-01-01T00:00:00+02:00","1918-01-22","male","{Saskatchewan|Canada|Nokomis Saskatchewan}",1918-01-22
"273","Hank Goldup","1918-01-01T00:00:00+02:00","1918-10-29","male","{Ontario|Canada|Kingston Ontario}",1918-10-29
"274","Peanuts O'Flaherty","1918-01-01T00:00:00+02:00","1918-04-10","male","{Ontario|Toronto|Canada}",1918-04-10
"275","Russ Brayshaw","1918-01-01T00:00:00+02:00","1918-01-17","male","{Saskatchewan|Rosthern Saskatchewan|Canada}",1918-01-17
"276","Milt Schmidt","1918-01-01T00:00:00+02:00","1918-03-05","male","{Ontario|Kitchener Ontario|Canada}",1918-03-05
"277","Sid Abel","1918-01-01T00:00:00+02:00","1918-02-22","","{Saskatchewan|Canada|Melville Saskatchewan}",1918-02-22
"278","John Mahaffy (ice hockey)","1918-01-01T00:00:00+02:00","1918-07-18","male","{Canada|Montreal|Quebec}",1918-07-18
"279","Pat Egan","1918-01-01T00:00:00+02:00","1918-04-25","male","{Alberta|Canada|Blackie Alberta}",1918-04-25
"280","Pat McReavy","1918-01-01T00:00:00+02:00","1918-01-16","male","{Ontario|Owen Sound|Canada}",1918-01-16
"281","Red Storey","1918-01-01T00:00:00+02:00","1918-03-05","","{Ontario|Barrie|Canada}",1918-03-05
"282","Punch Imlach","1918-01-01T00:00:00+02:00","1918-03-15","male","{Ontario|Toronto|Canada}",1918-03-15
"283","Alex Smart","1918-01-01T00:00:00+02:00","1918-05-25","male","{Manitoba|Brandon Manitoba|Canada}",1918-05-25
"284","Mitch Pechet","1918-01-01T00:00:00+02:00","1918-05-07","male","{Saskatchewan|Cupar|Canada}",1918-05-07
"285","Billy Reay","1918-01-01T00:00:00+02:00","1918-08-21","male","{Manitoba|Winnipeg|Canada}",1918-08-21
"286","Frank McCool","1918-01-01T00:00:00+02:00","1918-10-27","male","{Alberta|Canada|Calgary}",1918-10-27
"287","Connie Dion","1918-01-01T00:00:00+02:00","1918-08-11","male","{Canada|Quebec|Saint-Rémi-de-Tingwick Quebec}",1918-08-11
"288","Jack Riley (ice hockey born 1919)","1919-01-01T00:00:00+02:00","1919-06-15","male","{Ontario|Toronto|Canada}",1919-06-15
"289","Terry Reardon","1919-01-01T00:00:00+02:00","1919-04-06","male","{Manitoba|Winnipeg|Canada}",1919-04-06
"290","Pete Backor","1919-01-01T00:00:00+02:00","1919-04-29","","{Ontario|Canada|Fort William Ontario}",1919-04-29
"291","Ross King (ice hockey)","1919-01-01T00:00:00+02:00","1919-02-19","male","{Portage la Prairie|Canada}",1919-02-19
"292","Herb Carnegie","1919-01-01T00:00:00+02:00","1919-11-08","male","{Ontario|Toronto|Canada}",1919-11-08
"293","Larry Archambeault","1919-01-01T00:00:00+02:00","1919-02-22","male","{Aylmer Quebec|Canada|Quebec}",1919-02-22
"294","Edgar Laprade","1919-01-01T00:00:00+02:00","1919-10-10","male","{Ontario|Seine River First Nation|Canada}",1919-10-10
"295","Baz Bastien","1919-01-01T00:00:00+02:00","1919-08-29","male","{Ontario|Canada|Timmins}",1919-08-29
"296","Alex Kaleta","1919-01-01T00:00:00+02:00","1919-11-29","male","{Alberta|Canmore Alberta|Canada}",1919-11-29
"297","Moe White","1919-01-01T00:00:00+02:00","1919-07-28","male","{Verdun Quebec|Canada|Quebec}",1919-07-28
"298","Billy Taylor (ice hockey b. 1919)","1919-01-01T00:00:00+02:00","1919-05-03","","{Manitoba|Winnipeg|Canada}",1919-05-03
"299","Wally Stanowski","1919-01-01T00:00:00+02:00","1919-04-28","male","{Manitoba|Winnipeg|Canada}",1919-04-28
"300","Les Colvin","1919-01-01T00:00:00+02:00","1919-02-08","","{Ontario|Oshawa|Canada}",1919-02-08
"301","Ned Harkness","1919-01-01T00:00:00+02:00","1919-09-19","","{Ontario|Ottawa|Canada}",1919-09-19
"302","Hank Blade","1920-01-01T00:00:00+02:00","1920-04-28","male","{Ontario|Canada|Peterborough Ontario}",1920-04-28
"303","Garth Boesch","1920-01-01T00:00:00+02:00","1920-10-07","","{Saskatchewan|Canada|Milestone Saskatchewan}",1920-10-07
"304","Harold Brown (ice hockey)","1920-01-01T00:00:00+02:00","1920-09-14","male","{Manitoba|Brandon Manitoba|Canada}",1920-09-14
"305","Jud McAtee","1920-01-01T00:00:00+02:00","1920-02-05","male","{Ontario|Canada|Stratford Ontario}",1920-02-05
"306","Bill Benson","1920-01-01T00:00:00+02:00","1920-07-29","male","{Manitoba|Winnipeg|Canada}",1920-07-29
"307","Bill Juzda","1920-01-01T00:00:00+02:00","1920-10-29","male","{Manitoba|Winnipeg|Canada}",1920-10-29
"308","Bob Fillion","1920-01-01T00:00:00+02:00","1920-07-12","male","{Thetford Mines|Canada|Quebec}",1920-07-12
"309","Andy Gilpin","1920-01-01T00:00:00+02:00","1920-09-30","male","{Canada|Montreal|Quebec}",1920-09-30
"310","Felix Rossignol","1920-01-01T00:00:00+02:00","1920-10-18","male","{New Brunswick|Edmundston|Canada}",1920-10-18
"311","Max Bentley","1920-01-01T00:00:00+02:00","1920-03-01","male","{Saskatchewan|Canada|Delisle Saskatchewan}",1920-03-01
"312","Chick Webster","1920-01-01T00:00:00+02:00","1920-11-03","male","{Ontario|Toronto|Canada}",1920-11-03
"313","Chuck Rayner","1920-01-01T00:00:00+02:00","1920-08-11","male","{Saskatchewan|Sutherland Saskatoon|Canada}",1920-08-11
"314","Grant Warwick","1921-01-01T00:00:00+02:00","1921-10-11","male","{Saskatchewan|Regina Saskatchewan|Canada}",1921-10-11
"315","Roland McLenahan","1921-01-01T00:00:00+02:00","1921-10-26","male","{Fredericton|New Brunswick|Canada}",1921-10-26
"316","Tony Licari","1921-01-01T00:00:00+02:00","1921-04-09","male","{Ontario|Ottawa|Canada}",1921-04-09
"317","Armand Gaudreault","1921-01-01T00:00:00+02:00","1921-07-14","male","{Canada|Lake Saint-Jean|Quebec}",1921-07-14
"318","George Mara","1921-01-01T00:00:00+02:00","1921-12-12","male","{Ontario|Toronto|Canada}",1921-12-12
"319","Glen Harmon","1921-01-01T00:00:00+02:00","1921-01-02","male","{Manitoba|Holland Manitoba|Canada}",1921-01-02
"320","Murray Henderson (ice hockey)","1921-01-01T00:00:00+02:00","1921-09-05","male","{Ontario|Toronto|Canada}",1921-09-05
"321","Bill Mosienko","1921-01-01T00:00:00+02:00","1921-11-02","male","{Manitoba|Winnipeg|Canada}",1921-11-02
"322","Jean-Paul Gladu","1921-01-01T00:00:00+02:00","1921-06-20","male","{Saint-Hyacinthe Quebec|Canada|Quebec}",1921-06-20
"323","Lloyd Doran","1921-01-01T00:00:00+02:00","1921-01-10","","{Ontario|Canada|Neighbourhoods in Timmins}",1921-01-10
"324","Lloyd Mohns","1921-01-01T00:00:00+02:00","1921-07-31","","{Ontario|Petawawa|Canada}",1921-07-31
"325","Frank Dunster","1921-01-01T00:00:00+02:00","1921-03-24","male","{Ontario|Ottawa|Canada}",1921-03-24
"326","Frank Eddolls","1921-01-01T00:00:00+02:00","1921-07-05","","{Lachine Quebec|Canada|Quebec}",1921-07-05
"327","Maurice Richard","1921-01-01T00:00:00+02:00","1921-08-04","male","{Canada|Montreal|Quebec}",1921-08-04
"328","Norm McAtee","1921-01-01T00:00:00+02:00","1921-06-28","male","{Ontario|Canada|Stratford Ontario}",1921-06-28
"329","Hubert Brooks","1921-01-01T00:00:00+02:00","1921-12-29","male","{Alberta|Canada|Bluesky Alberta}",1921-12-29
"330","Johnny Quilty","1921-01-01T00:00:00+02:00","1921-01-21","male","{Ontario|Ottawa|Canada}",1921-01-21
"331","Ken Reardon","1921-01-01T00:00:00+02:00","1921-04-01","male","{Manitoba|Winnipeg|Canada}",1921-04-01
"332","Hal Laycoe","1922-01-01T00:00:00+02:00","1922-06-23","male","{Saskatchewan|Sutherland Saskatoon|Canada}",1922-06-23
"333","Roy Forbes (ice hockey)","1922-01-01T00:00:00+02:00","1922-04-06","male","{Manitoba|Portage la Prairie|Canada}",1922-04-06
"334","Steve Wojciechowski (ice hockey)","1922-01-01T00:00:00+02:00","1922-12-25","male","{Ontario|Canada|Fort William Ontario}",1922-12-25
"335","James Jamieson (ice hockey)","1922-01-01T00:00:00+02:00","1922-03-21","","{Ontario|Brantford|Canada}",1922-03-21
"336","Joe Klukay","1922-01-01T00:00:00+02:00","1922-11-06","male","{Ontario|Canada|Sault Ste. Marie Ontario}",1922-11-06
"337","Alex Ritson","1922-01-01T00:00:00+02:00","1922-03-07","","{Alberta|Canada|Peace River Alberta}",1922-03-07
"338","George Gee (ice hockey)","1922-01-01T00:00:00+02:00","1922-06-28","male","{Ontario|Canada|Stratford Ontario}",1922-06-28
"339","Andy Branigan","1922-01-01T00:00:00+02:00","1922-04-11","","{Manitoba|Winnipeg|Canada}",1922-04-11
"340","Leo Reise Jr.","1922-01-01T00:00:00+02:00","1922-06-07","male","{Ontario|Canada|Stoney Creek Ontario}",1922-06-07
"341","Melvin Read","1922-01-01T00:00:00+02:00","1922-04-10","","{Canada|Montreal|Quebec}",1922-04-10
"342","Howard Riopelle","1922-01-01T00:00:00+02:00","1922-01-30","male","{Ontario|Ottawa|Canada}",1922-01-30
"343","Clare Martin (ice hockey)","1922-01-01T00:00:00+02:00","1922-02-25","male","{Ontario|Waterloo Ontario|Canada}",1922-02-25
"344","Pete Horeck","1923-01-01T00:00:00+02:00","1923-06-15","male","{Ontario|Sables-Spanish Rivers|Canada}",1923-06-15
"345","Don Morrison (ice hockey)","1923-01-01T00:00:00+02:00","1923-07-14","","{Saskatchewan|Saskatoon|Canada}",1923-07-14
"346","Doug Adam","1923-01-01T00:00:00+02:00","1923-09-07","male","{Ontario|Toronto|Canada}",1923-09-07
"347","Tony Leswick","1923-01-01T00:00:00+02:00","1923-03-17","male","{Saskatchewan|Canada|Humboldt Saskatchewan}",1923-03-17
"348","Harry Watson (ice hockey born 1923)","1923-01-01T00:00:00+02:00","1923-05-06","","{Saskatchewan|Saskatoon|Canada}",1923-05-06
"349","Hec Highton","1923-01-01T00:00:00+02:00","1923-12-10","male","{Alberta|Medicine Hat|Canada}",1923-12-10
"350","Larry Kwong","1923-01-01T00:00:00+02:00","1923-06-17","male","{British Columbia|Vernon British Columbia|Canada}",1923-06-17
"351","Marcel Fillion","1923-01-01T00:00:00+02:00","1923-05-28","","{Thetford Mines|Canada|Quebec}",1923-05-28
"352","Ed Nicholson","1923-01-01T00:00:00+02:00","1923-09-09","","{Ontario|Canada|Portsmouth Kingston}",1923-09-09
"353","Joe Bell","1923-01-01T00:00:00+02:00","1923-11-27","male","{Manitoba|Portage la Prairie|Canada}",1923-11-27
"354","Alex Nicholson","1923-01-01T00:00:00+02:00","1923-05-17","male","{Manitoba|Winnipeg|Canada}",1923-05-17
"355","Bob McDonald (ice hockey)","1923-01-01T00:00:00+02:00","1923-01-04","male","{Ontario|Toronto|Canada}",1923-01-04
"356","Walt Atanas","1923-01-01T00:00:00+02:00","1923-12-22","male","{Hamilton Ontario|Ontario|Canada}",1923-12-22
"357","Andy Barbe","1923-01-01T00:00:00+02:00","1923-07-27","","{Ontario|Nickel Centre|Canada}",1923-07-27
"358","Francis Kane (ice hockey)","1923-01-01T00:00:00+02:00","1923-01-19","male","{Ontario|Canada|Stratford Ontario}",1923-01-19
"359","Frank Bennett (ice hockey)","1923-01-01T00:00:00+02:00","1923-03-04","male","{Ontario|Toronto|Canada}",1923-03-04
"360","Nels Podolsky","1923-01-01T00:00:00+02:00","1923-12-18","male","{Manitoba|Winnipeg|Canada}",1923-12-18
"361","Chuck Scherza","1923-01-01T00:00:00+02:00","1923-02-15","male","{Manitoba|Brandon Manitoba|Canada}",1923-02-15
"362","Keith Allen (ice hockey)","1923-01-01T00:00:00+02:00","1923-08-21","male","{Saskatchewan|Saskatoon|Canada}",1923-08-21
"363","Jack Gelineau","1924-01-01T00:00:00+02:00","1924-11-11","","{Ontario|Toronto|Canada}",1924-11-11
"364","Jack Schmidt","1924-01-01T00:00:00+02:00","1924-11-11","male","{Saskatchewan|Canada|Odessa Saskatchewan}",1924-11-11
"365","Doug Harvey (ice hockey)","1924-01-01T00:00:00+02:00","1924-12-19","male","{Canada|Montreal|Quebec}",1924-12-19
"366","Doug Jackson (ice hockey)","1924-01-01T00:00:00+02:00","1924-12-12","","{Manitoba|Winnipeg|Canada}",1924-12-12
"367","Doug Stevenson","1924-01-01T00:00:00+02:00","1924-04-06","male","{Saskatchewan|Regina Saskatchewan|Canada}",1924-04-06
"368","Stan Kemp","1924-01-01T00:00:00+02:00","1924-03-02","","{Hamilton Ontario|Ontario|Canada}",1924-03-02
"369","Mark Marquess (ice hockey)","1924-01-01T00:00:00+02:00","1924-03-26","male","{Alberta|Bassano Alberta|Canada}",1924-03-26
"370","Dudley Garrett","1924-01-01T00:00:00+02:00","1924-07-24","male","{Ontario|Toronto|Canada}",1924-07-24
"371","Pat Lundy","1924-01-01T00:00:00+02:00","1924-05-21","","{Saskatchewan|Saskatoon|Canada}",1924-05-21
"372","Ralph Almas","1924-01-01T00:00:00+02:00","1924-04-26","male","{Saskatchewan|Saskatoon|Canada}",1924-04-26
"373","David Bauer (ice hockey)","1924-01-01T00:00:00+02:00","1924-11-02","male","{Kitchener Ontario|Canada}",1924-11-02
"374","Gerry Plamondon","1924-01-01T00:00:00+02:00","1924-01-05","male","{Canada|Sherbrooke|Quebec}",1924-01-05
"375","Bill Glennie","1924-01-01T00:00:00+02:00","1924-03-14","male","{Manitoba|Portage la Prairie|Canada}",1924-03-14
"376","Bud Poile","1924-01-01T00:00:00+02:00","1924-02-10","","{Ontario|Canada|Fort William Ontario}",1924-02-10
"377","Cal Gardner","1924-01-01T00:00:00+02:00","1924-10-30","male","{Manitoba|Canada|Transcona Winnipeg}",1924-10-30
"378","Les Strongman","1924-01-01T00:00:00+02:00","1924-08-23","","{Winnipeg|Canada}",1924-08-23
"379","Frank Mathers","1924-01-01T00:00:00+02:00","1924-03-29","male","{Manitoba|Winnipeg|Canada}",1924-03-29
"380","Max Labovitch","1924-01-01T00:00:00+02:00","1924-01-18","male","{Manitoba|Winnipeg|Canada}",1924-01-18
"381","Max McNab","1924-01-01T00:00:00+02:00","1924-06-21","male","{Saskatchewan|Watson Saskatchewan|Canada}",1924-06-21
"382","Johnny Bower","1924-01-01T00:00:00+02:00","1924-11-08","","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1924-11-08
"383","Jack Jackson (ice hockey)","1925-01-01T00:00:00+02:00","1925-05-03","","{Ontario|Windsor Ontario|Canada}",1925-05-03
"384","Jack Miller (ice hockey)","1925-01-01T00:00:00+02:00","1925-09-16","male","{Saskatchewan|Canada|Delisle Saskatchewan}",1925-09-16
"385","Enio Sclisizzi","1925-01-01T00:00:00+02:00","1925-08-01","male","{Ontario|Milton Ontario|Canada}",1925-08-01
"386","Gus Mortson","1925-01-01T00:00:00+02:00","1925-01-24","male","{Ontario|Temiskaming Shores|Canada}",1925-01-24
"387","Fred Shero","1925-01-01T00:00:00+02:00","1925-10-23","male","{Manitoba|Winnipeg|Canada}",1925-10-23
"388","Dick Kotanen","1925-01-01T00:00:00+02:00","1925-11-18","","{Ontario|Port Arthur Ontario|Canada}",1925-11-18
"389","Don Campbell (ice hockey)","1925-01-01T00:00:00+02:00","1925-07-12","","{Alberta|Drumheller|Canada}",1925-07-12
